"profile","pro_lat","pro_long","MeanAge20cm","MeanAge40cm","MeanAge60cm","MeanAge80cm","MeanAge100cm","TransitTime_20","TransitTime_40","TransitTime_60","TransitTime_80","TransitTime_100","Biome"
"Mendaram_114.358869_4.375831",4.375831,114.358869,1056.86651547031,1056.86651547031,1056.86651547031,1069.95761725153,1126.67816489143,104.6,401.5,1227.3,1488.6,1666.5,"Tropical/Subtropical forests"
"Mendaram_114.353731_4.369442",4.369442,114.353731,487.056278365835,487.056278365835,487.056278365835,507.142498631058,598.78004886091,105.1,406.2,1240.1,1504.4,1683.2,"Tropical/Subtropical forests"
"Mendaram_114.353308_4.361511",4.361511,114.353308,530.129169331241,530.129169331241,530.129169331241,552.69920209161,655.553429006532,105.3,409,1245.7,1510.9,1690.4,"Tropical/Subtropical forests"
"Damit_114.366408_4.4335",4.4335,114.366408,1712.61920416902,1712.61920416902,1712.61920416902,1777.35500688785,2066.44695629514,111.8,427.5,1320.6,1596,1793.2,"Tropical/Subtropical forests"
"Damit_114.363372_4.420356",4.420356,114.363372,449.482584021644,449.482584021644,449.482584021644,472.166694691705,577.153479898466,105.5,404.9,1240.9,1499.4,1682.5,"Tropical/Subtropical forests"
"Damit_114.359122_4.405861",4.405861,114.359122,582.482726494244,582.482726494244,582.482726494244,605.281660182738,708.873730714755,105.9,406.5,1246.2,1508.8,1688.6,"Tropical/Subtropical forests"
"Damit_114.366806_4.405417",4.405417,114.366806,754.99098755419,754.99098755419,754.99098755419,754.99098755419,754.99098755419,107.3,412,1261.3,1526.2,1711.5,"Tropical/Subtropical forests"
"Harvard Forest_-72.18_42.54",42.54,-72.18,225.985238774998,307.544662592871,307.544662592871,NA,NA,67.3,76.1,130.3,161.6,156.8,"Temperate forests"
"Ari Mas_101.671208_72.484093",72.484093,101.671208,1084.55575442694,1084.55575442694,2239.10644874878,1868.76560603088,39097.6098283978,60.9,256.6,1020.2,1517.8,2052.9,"Tundra"
"Logata_98.45439_73.421871",73.421871,98.45439,1726.1676041048,8681.35272775333,1820.55542048492,49995.9452413834,NA,23.3,44,786.1,3193.7,2364.6,"Tundra"
"Cherskiy_161.751543_69.446123",69.446123,161.751543,2252.41698751338,2252.41698751338,2252.41698751338,NA,NA,195.1,698.9,2249.9,2123.7,2210.2,"Deserts"
"Cherskiy_161.710116_69.437654",69.437654,161.710116,3503.68822149136,3503.68822149136,3503.68822149136,3699.92842016002,NA,198.9,680.9,1956.7,1777.9,1793.1,"Deserts"
"Mauna Kea Volcano_-155.259252_19.944482",19.944482,-155.259252,189.881425619156,314.546663125735,314.546663125735,314.546663125735,314.546663125735,32.5,91.7,254.2,356.5,457,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.264826_19.934751",19.934751,-155.264826,209.028972329192,314.546663125735,314.546663125735,314.546663125735,314.546663125735,31.4,87,238.1,333.1,423.6,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.270209_19.927645",19.927645,-155.270209,220.43416888164,314.546663125735,314.546663125735,314.546663125735,314.546663125735,31.7,88.9,244.9,331.2,448.1,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.277492_19.919756",19.919756,-155.277492,158.769088318643,314.546663125735,258.337855799404,314.546663125735,NA,29.6,81.4,216.5,335.5,415.8,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.294879_19.954729",19.954729,-155.294879,163.956886701765,314.546663125735,314.546663125735,314.546663125735,314.546663125735,30.6,82.9,220.3,343.4,436.7,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.297474_19.946428",19.946428,-155.297474,209.032546232866,314.546663125735,314.546663125735,314.546663125735,314.546663125735,31,84,221.6,338.3,428.2,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.298535_19.939596",19.939596,-155.298535,221.855610251805,314.546663125735,314.546663125735,314.546663125735,314.546663125735,29.7,80,200.1,328.4,382.6,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.29117_19.782252",19.782252,-155.29117,6.90332171718046,314.546663125735,314.546663125735,314.546663125735,26.9447519916812,29.5,81,203.3,323.3,398.6,"Tropical/Subtropical forests"
"Mauna Kea Volcano_-155.304182_19.772414",19.772414,-155.304182,264.488423393779,314.546663125735,314.546663125735,314.546663125735,314.546663125735,28.6,76.6,203.8,324.2,410.3,"Tropical/Subtropical forests"
"Serengeti plains:-3,38.5_38.5_-3",-3,38.5,1290.34324290667,1331.3742697572,1626.38823394154,2240.87409436913,3058.62409395012,21.2,50.8,113.2,167.7,200.9,"Tropical/Subtropical grasslands/savannas"
"Manawatu_175.3_-40.4",-40.4,175.3,89.9730276127874,165.255979948837,165.255979948837,165.255979948837,NA,48.1,170,400.9,583,788.1,"Temperate forests"
"Taupo_176.1_-38.7",-38.7,176.1,130.035384641875,176.84926149665,NA,NA,NA,31.8,78.6,159.4,178,196.7,"Temperate forests"
"Davos_9.855517848_46.81489034",46.81489034,9.855517848,172.610989386683,NA,NA,NA,NA,56.1,97,176,159.1,149.1,"Mediterranean/Montane shrublands"
"Wettingen_8.366617939_47.47759986",47.47759986,8.366617939,11.1601892180311,NA,NA,NA,NA,36.3,39.5,39.6,54.8,87.4,"Temperate forests"
"Olsberg_7.783919902_47.53521635",47.53521635,7.783919902,3.50824731363983,NA,NA,NA,NA,34.2,38.7,52.2,99.5,122,"Temperate forests"
"Zeiningen_7.890163204_47.53485159",47.53485159,7.890163204,254.915622819335,NA,NA,NA,NA,34.9,37.6,45.3,82.9,101.3,"Crops"
"Pfeffingen_7.571251459_47.46370227",47.46370227,7.571251459,125.811118915205,NA,NA,NA,NA,34.5,42.3,48.3,73.5,133.1,"Temperate forests"
"Soubey_7.041820319_47.31918372",47.31918372,7.041820319,12.0416733996139,NA,NA,NA,NA,49,45.9,92.3,158,140.6,"Temperate forests"
"Les Genevez (JU)_7.148027609_47.24754476",47.24754476,7.148027609,8.11099827606897,NA,NA,NA,NA,53.6,53.3,103.3,186.2,160.5,"Temperate forests"
"Malans_9.568480274_46.98977532",46.98977532,9.568480274,6.01108624347504,NA,NA,NA,NA,47.7,49.2,98.2,163.2,142.1,"Crops"
"Val-de-Travers_6.624086309_46.95717364",46.95717364,6.624086309,10.1951940505112,NA,NA,NA,NA,33.9,45.6,56.9,90,107.3,"Temperate forests"
"Breil/Brigels_9.037003797_46.80497991",46.80497991,9.037003797,2.07792719480371,NA,NA,NA,NA,26.5,31.7,59.4,85,99.7,"Mediterranean/Montane shrublands"
"Saubraz_6.317837026_46.52275836",46.52275836,6.317837026,136.115940201062,NA,NA,NA,NA,21.8,24.8,30.1,53,77.9,"Crops"
"Haut-Intyamon_7.047639072_46.52762122",46.52762122,7.047639072,284.38591467752,NA,NA,NA,NA,34.9,48.5,66.3,101.6,120.5,"Mediterranean/Montane shrublands"
"Saint-Cergue_6.111118594_46.44855325",46.44855325,6.111118594,104.406616308184,NA,NA,NA,NA,34.7,47.6,59.9,91.3,109.2,"Temperate forests"
"Acquarossa_8.922309508_46.44664124",46.44664124,8.922309508,95.1745036064201,NA,NA,NA,NA,37.7,56.9,110.9,102.9,121.7,"Mediterranean/Montane shrublands"
"Troistorrents_6.842289106_46.23885891",46.23885891,6.842289106,8.18142353336603,NA,NA,NA,NA,32.4,44.5,58.5,87.6,108.4,"Mediterranean/Montane shrublands"
"Losone_8.759156202_46.16075608",46.16075608,8.759156202,122.798873684355,NA,NA,NA,NA,28.7,45.9,78.5,94.8,128.2,"Mediterranean/Montane shrublands"
"Romont (FR)_6.897792217_46.67993338",46.67993338,6.897792217,10.443300322664,NA,NA,NA,NA,71.7,209.2,416.9,662.7,790.3,"Temperate forests"
"Kaisten_8.008780023_47.54282849",47.54282849,8.008780023,7.34951107277556,NA,NA,NA,NA,23.8,30.6,37.4,66.7,92.7,"Temperate forests"
"Roveredo (GR)_9.126929442_46.22509166",46.22509166,9.126929442,227.899318459325,NA,NA,NA,NA,34.3,66.3,109.4,112.1,121.4,"Mediterranean/Montane shrublands"
"Tarasp_10.23246076_46.77118733",46.77118733,10.23246076,7.24698216742538,NA,NA,NA,NA,45.5,73.6,147,147.2,178.7,"Mediterranean/Montane shrublands"
"Sent_10.36920366_46.81636671",46.81636671,10.36920366,144.190774488101,NA,NA,NA,NA,49.8,95.7,183.6,187.5,187.3,"Mediterranean/Montane shrublands"
"Fl??sch_9.489611797_47.03881389",47.03881389,9.489611797,244.293153017361,NA,NA,NA,NA,18.4,30.1,47.4,68,93.1,"Crops"
"Chur_9.555558215_46.87888354",46.87888354,9.555558215,11.3902152646255,NA,NA,NA,NA,30.7,49,61.3,74.2,91.1,"Mediterranean/Montane shrublands"
"Tamins_9.412255623_46.84491345",46.84491345,9.412255623,72.1192554803814,NA,NA,NA,NA,56.5,56.8,111.6,177.4,158.9,"Mediterranean/Montane shrublands"
"Arvigo_9.093278116_46.29086722",46.29086722,9.093278116,162.233731995523,NA,NA,NA,NA,49.1,82.8,147.9,126.3,115.9,"Mediterranean/Montane shrublands"
"Belp_7.521781232_46.86307931",46.86307931,7.521781232,118.395739341289,NA,NA,NA,NA,72,214.2,450.7,690.7,794,"Temperate forests"
"Le Flon_6.888504751_46.60387474",46.60387474,6.888504751,128.350653531546,NA,NA,NA,NA,44.6,62.5,92.8,89.4,96.4,"Temperate forests"
"Siviriez_6.89216957_46.62863079",46.62863079,6.89216957,118.174830817578,NA,NA,NA,NA,46.3,63.2,92.2,91.3,97.5,"Temperate forests"
"St. Stephan_7.423528818_46.50364832",46.50364832,7.423528818,10.7231450767813,NA,NA,NA,NA,46.3,60.5,88.8,92.2,99.2,"Mediterranean/Montane shrublands"
"Meiringen_8.139684106_46.75715414",46.75715414,8.139684106,122.418032844673,NA,NA,NA,NA,30.3,42.5,56.1,78.5,98,"Mediterranean/Montane shrublands"
"Metzerlen-Mariastein_7.479732261_47.45567566",47.45567566,7.479732261,8.63084937462158,NA,NA,NA,NA,33.5,35.9,37.2,52,86.3,"Temperate forests"
"Nods_7.041702799_47.11338302",47.11338302,7.041702799,10.4670376247906,NA,NA,NA,NA,35,50.2,68.8,103.2,123.3,"Temperate forests"
"St. Gallen_a_9.397540958_47.4043687",47.4043687,9.397540958,115.032017574621,NA,NA,NA,NA,25.6,40.5,54.9,64.9,94.9,"Temperate forests"
"St. Gallen_b_9.354008002_47.42831043",47.42831043,9.354008002,8.53444577971931,NA,NA,NA,NA,34.8,50.5,70.5,79.9,119.9,"Temperate forests"
"Rapperswil-Jona_a_8.906120337_47.22876723",47.22876723,8.906120337,1.12463655778591,NA,NA,NA,NA,26.1,41.8,60.3,71.3,101.1,"Temperate forests"
"Rapperswil-Jona_b_8.848612308_47.24154038",47.24154038,8.848612308,143.14038092096,NA,NA,NA,NA,77,298.3,519.8,775.6,1453.7,"Temperate forests"
"Benken (SG)_9.006750184_47.18353814",47.18353814,9.006750184,153.741430543768,NA,NA,NA,NA,66.7,236.6,593.3,891.5,1043.3,"Temperate forests"
"Berg (SG)_9.421027963_47.48350078",47.48350078,9.421027963,133.457234128646,NA,NA,NA,NA,23.4,42.3,74.8,99.2,149.9,"Temperate forests"
"Balgach_9.589854812_47.40814537",47.40814537,9.589854812,7.76475066541113,NA,NA,NA,NA,43.5,67.3,110.2,109.3,112.7,"Crops"
"Eschenbach (LU)_8.313090935_47.12676213",47.12676213,8.313090935,349.482666062668,NA,NA,NA,NA,34.1,46.4,63.4,74.1,112.7,"Temperate forests"
"Meggen_8.375031031_47.05853785",47.05853785,8.375031031,6.90032575688602,NA,NA,NA,NA,24.6,42.5,71.3,89.9,132.3,"Temperate forests"
"Steinhausen_8.487027321_47.20874168",47.20874168,8.487027321,6.95516871563954,NA,NA,NA,NA,23.5,41.6,70.5,91.8,132.5,"Temperate forests"
"Othmarsingen_8.225927639_47.39903156",47.39903156,8.225927639,9.0448538049218,NA,NA,NA,NA,20.5,24.9,30.6,50.8,69.3,"Crops"
"Lausanne_6.658839461_46.58329499",46.58329499,6.658839461,5.64950199910458,NA,NA,NA,NA,72.8,213.8,417.2,637.8,746.1,"Temperate forests"
"Jussy_6.286318925_46.22904206",46.22904206,6.286318925,129.57064816411,NA,NA,NA,NA,20.7,24.7,31,51.2,73.9,"Temperate forests"
"Novaggio_8.833341361_46.02225095",46.02225095,8.833341361,7.85155234618456,NA,NA,NA,NA,33.8,62.8,100.9,112.8,132.1,"Mediterranean/Montane shrublands"
"Vordemwald_7.888689763_47.27429198",47.27429198,7.888689763,141.957156721568,NA,NA,NA,NA,22.3,38.4,65,83.7,127.2,"Temperate forests"
"Faido_8.811069998_46.44692356",46.44692356,8.811069998,220.893792569554,NA,NA,NA,NA,47.3,79.3,141.6,122.7,109.3,"Mediterranean/Montane shrublands"
"Beatenberg_7.761069645_46.7008633",46.7008633,7.761069645,278.104584775334,NA,NA,NA,NA,31.7,45.1,59.8,89.5,106.4,"Mediterranean/Montane shrublands"
"Lens_7.436001314_46.26802624",46.26802624,7.436001314,17.2169923773476,NA,NA,NA,NA,32,48.4,59,70.4,81.3,"Mediterranean/Montane shrublands"
"Zernez_10.22915021_46.662354",46.662354,10.22915021,8.25790837933805,NA,NA,NA,NA,65.4,111.6,194.1,185.3,183.4,"Mediterranean/Montane shrublands"
"Alpthal_8.712519246_47.04791982",47.04791982,8.712519246,5.29518878836688,NA,NA,NA,NA,41.1,61.6,99.2,91.2,93.2,"Mediterranean/Montane shrublands"
"Neunkirch_8.53482212_47.68418279",47.68418279,8.53482212,99.0834439764065,NA,NA,NA,NA,22.3,33,43.1,73.2,97.3,"Temperate forests"
"Sch??nis_9.066098989_47.16441201",47.16441201,9.066098989,6.41054176334935,NA,NA,NA,NA,26.4,42.2,59.3,70.6,101.7,"Temperate forests"
"Guasca1_-73.88274831_4.842999156",4.842999156,-73.88274831,11362.7359730493,11397.993745355,11825.9909743356,NA,NA,28.8,82.1,221.3,272.8,260.8,"Tropical/Subtropical forests"
"Guasca2_-73.86809113_4.83640896",4.83640896,-73.86809113,1484.86873293386,4624.2452984617,23678.7366574483,NA,NA,30.1,84.8,227.3,275.5,266.2,"Tropical/Subtropical forests"
"Guasca3_-73.85212117_4.829585249",4.829585249,-73.85212117,1761.29997288208,9156.40375121357,27915.7881295352,49997.2486362491,49997.0941548983,37.9,105.4,285.5,317.5,299.8,"Crops"
"Guasca4_-73.83426375_4.822486627",4.822486627,-73.83426375,2812.23534174019,3015.9701533065,5068.61605963165,15528.9760121871,35797.1647633352,33.5,95.9,255.5,281.7,277.6,"Tropical/Subtropical forests"
"Guasca5_-73.82367219_4.817715577",4.817715577,-73.82367219,49996.4225634608,49996.4225634608,49996.4225634608,49996.4225634608,49996.4225634608,36.2,93.6,226.6,249.4,281.7,"Tropical/Subtropical forests"
"Kandara_13.73_4.33",4.33,13.73,78.5085285189664,288.872057087718,306.453588317743,306.453588317743,306.453588317743,29.1,54.7,85.1,120.7,150.9,"Tropical/Subtropical forests"
"FOU_1.17_48.33",48.33,1.17,193.700761816005,308.505332882465,308.505332882465,NA,NA,22.7,37,39.3,56.8,70.5,"Crops"
"Baudes 92 years:44.6428,-0.5772_-0.5772_44.6428",44.6428,-0.5772,1392.00617543541,1399.05120198813,1688.70223187988,NA,NA,145.6,214.6,298.5,447.3,828,"Temperate forests"
"Le Bray 32 years:44.7,-0.77_-0.77_44.7",44.7,-0.77,927.005757244168,933.878941239514,1085.52446820505,NA,NA,139.4,213,280.6,411.4,737.8,"Crops"
"49-24-39_-120.504495_37.51491082",37.51491082,-120.504495,582.186084007184,868.644088674744,916.317097887401,1466.1939869685,2663.22357604274,28.2,36.4,61.5,72.5,82.7,"Temperate grasslands"
"49-24-42_-120.5024884_37.47529535",37.47529535,-120.5024884,632.831066587955,775.397123629225,1726.58394357122,2486.09005557993,NA,28.9,37.4,62.3,74.3,84.2,"Temperate grasslands"
"PM13&14_-120.95709_37.36029",37.36029,-120.95709,158.499392897292,268.380675608818,NA,NA,NA,20.7,35.2,60,83.6,124.5,"Crops"
"PM22_-120.52917_36.48833",36.48833,-120.52917,59.7246933642053,288.247973225899,291.225021561939,269.217611616532,302.571848444855,14.4,26.1,49.1,77.5,95.2,"Temperate grasslands"
"PM23_-120.4625_37.49583",37.49583,-120.4625,106.073979517929,302.571848444855,302.571848444855,NA,NA,28,36,61.9,72.3,83.3,"Temperate grasslands"
"R32_-120.49329_37.51611",37.51611,-120.49329,190.198567109912,179.681947608833,173.716438803807,NA,NA,27.8,36.1,60.9,71.9,82,"Temperate grasslands"
"R45_-120.4525_37.52472",37.52472,-120.4525,4.27824297148161,37.4343990486215,64.7318550879691,275.029286491897,295.580687819242,27.7,35.5,60.5,71.4,82.8,"Temperate grasslands"
"Goodwin Creek_-89.90833333_34.375",34.375,-89.90833333,5.37273797851988,66.5263907091035,308.1964094745,308.505332882465,NA,19.2,24,33.4,53.2,61.6,"Crops"
"Nelson Farm_-90.03333333_34.68888889",34.68888889,-90.03333333,1.69606841935321,170.208815613962,307.544662592871,NA,NA,18.1,24.5,34.5,55.7,64.9,"Temperate forests"
"Dinesen_-95.2797263_41.70977568",41.70977568,-95.2797263,803.734643033853,780.60639446461,1461.27530502433,2559.32770436816,3921.96471970993,19,49.7,87.9,95.5,110.9,"Crops"
"Treynor_-95.64329535_41.16574593",41.16574593,-95.64329535,308.505332882465,308.505332882465,308.505332882465,308.505332882465,308.505332882465,20,45.5,85.4,107.2,117.1,"Crops"
"Moor_House_-2.399167_54.691111",54.691111,-2.399167,2.0500731272719,313.702167883573,NA,NA,NA,396,1365.1,2301.7,2418.7,2761.6,"Crops"
"Meathop Wood_-2.85_54.22",54.22,-2.85,348.910279977673,599.666792445951,NA,NA,NA,20.5,33.1,50.3,69.8,99.4,"Crops"
"Chiricahua Rhyolite_-109.28_31.8875",31.8875,-109.28,206.592475477732,314.032531760763,314.032531760763,314.032531760763,314.032531760763,11.3,21.5,28.2,36.6,51.1,"Tropical/Subtropical forests"
"Mt. Lemmon Granite_-110.735278_32.418889",32.418889,-110.735278,165.978690959053,195.931293757431,NA,NA,NA,10.7,21.6,32.1,45.4,61.2,"Tropical/Subtropical forests"
"Flagstaff Basalt_-111.740833_35.159444",35.159444,-111.740833,146.174194200838,307.923285727888,314.032531760763,314.032531760763,NA,37.4,57.9,85.8,107.1,126.7,"Mediterranean/Montane shrublands"
"Flagstaff Dolostone_-111.609722_35.084444",35.084444,-111.609722,219.789212095385,NA,NA,NA,NA,37,56.8,85.4,105.9,124.8,"Mediterranean/Montane shrublands"
"MI_Spodosol_-84.9722_45.64611",45.64611,-84.9722,86.8931102696998,212.739119431477,302.571848444855,302.571848444855,NA,71.1,239.1,1160.1,2023.2,3319.6,"Temperate forests"
"HI_Andisol_-155.262_19.945",19.945,-155.262,197.15212063237,314.737761214077,314.737761214077,314.737761214077,314.737761214077,32.5,91.7,254.2,356.5,457,"Tropical/Subtropical forests"
"CA_Mollisol_-122.0862_36.9679",36.9679,-122.0862,131.848255095782,262.956666841808,314.737761214077,NA,NA,22.5,47.1,80.8,108.6,130.2,"Mediterranean/Montane shrublands"
"AZ_Mollisol_-111.6097_35.15944",35.15944,-111.6097,1.24125967272069,308.033311639171,314.442303626767,314.442303626767,NA,35.9,55.5,82.1,104.9,121.3,"Mediterranean/Montane shrublands"
"Changuinola_-82.401556_9.424778",9.424778,-82.401556,553.289110742888,553.788665580351,557.939543174327,606.738558545689,711.38308731086,16,27.7,58.5,87.2,97,"Tropical/Subtropical forests"
"EML_-149.2535833_63.87836111",63.87836111,-149.2535833,4943.9766640134,11464.2825361499,19023.694651554,NA,NA,110.6,211.8,479,590,942.2,"Tundra"
"Blodgett Forest_-120.660771_38.908122",38.908122,-120.660771,157.052549012488,299.765278431608,314.521077482502,314.521077482502,314.521077482502,25,33,38.4,62.2,77,"Mediterranean/Montane shrublands"
"James Bay Lowland_-88.93_55.27",55.27,-88.93,1416.66559477584,1416.66559477584,1416.66559477584,1431.38591757861,1856.63471657488,482.7,2946.4,9096,8978.4,12164.2,"Boreal forests"
"James Bay Lowland_-88.95_55.42",55.42,-88.95,26.0995184601061,3.38329229326683,314.442303626767,314.442303626767,314.442303626767,503.6,3153.9,10101.2,9743.8,12845.4,"Boreal forests"
"James Bay Lowland_-89.32_54.77",54.77,-89.32,303.050734872321,314.442303626767,314.442303626767,314.442303626767,314.442303626767,456.4,2694.5,8120.2,8384.6,11640.9,"Boreal forests"
"James Bay Lowland_-89.52_54.4",54.4,-89.52,426.176159837014,426.176159837014,426.176159837014,NA,NA,244,1344.8,7053.8,9158.2,6861.8,"Boreal forests"
"James Bay Lowland_-90.13_52.02",52.02,-90.13,1707.10715586834,1707.10715586834,1707.10715586834,1707.10715586834,1707.10715586834,112.8,213,501.5,475.2,377.7,"Boreal forests"
"James Bay Lowland_-89.93_50.47",50.47,-89.93,20.2635058029328,14.384656887117,110.028140566776,256.962346858718,314.442303626767,80.7,172.1,482.6,419.3,381.5,"Boreal forests"
"Kutai_116.62_0.189",0.189,116.62,2601.41720556885,2601.41720556885,2601.41720556885,2601.41720556885,2601.41720556885,54.4,200.6,574.6,604.7,643.6,"Tropical/Subtropical forests"
"Kutai_116.29_-0.163",-0.163,116.29,1006.70242100805,1006.70242100805,1006.70242100805,1006.70242100805,1006.70242100805,180.5,697.4,1779.2,2248,2604,"Tropical/Subtropical forests"
"Kutai_116.31_-0.275",-0.275,116.31,7161.40223256661,7161.40223256661,7161.40223256661,7161.40223256661,7161.40223256661,0,0,0,0,0,"Tropical/Subtropical forests"
"Trule Greenland:76.51,-68.67_-68.67_76.51",76.51,-68.67,880.512885079993,1953.66672293019,4437.86449618329,49996.4225634608,NA,63.1,120.4,2743.4,11526.2,13440.1,"Tundra"
"Thule Northwest Greenland:76.5333,-68.8333_-68.8333_76.5333",76.5333,-68.8333,2027.1302026612,3540.54909478238,6681.58247589891,24157.362059683,38845.601574831,70.5,134.4,3037,12541.5,13967.5,"Tundra"
"Cayambe-Coca National Park_-78.19239_-0.31041",-0.31041,-78.19239,650.763438761266,650.763438761266,650.763438761266,650.763438761266,NA,48.8,119,264.5,326.1,402.7,"Mediterranean/Montane shrublands"
"Cayambe-Coca National Park_-78.200011_-0.31916",-0.31916,-78.200011,943.777842438919,943.777842438919,952.900121045084,1182.26522388837,1558.1004117878,48.5,118.2,264.4,325.6,404.5,"Mediterranean/Montane shrublands"
"Cayambe-Coca National Park_-78.19226_-0.31209",-0.31209,-78.19226,1190.81218941082,1190.81218941082,1190.81218941082,1190.81218941082,1190.81218941082,48.8,119,264.5,326.1,402.7,"Mediterranean/Montane shrublands"
"Cayambe-Coca National Park_-78.2021_-0.327",-0.327,-78.2021,619.677431956766,619.677431956766,668.569534197081,935.135355867561,1153.82625625889,49,119.6,266.6,322.1,398.8,"Mediterranean/Montane shrublands"
"Cayambe-Coca National Park_-78.215196_-0.328749",-0.328749,-78.215196,486.339234790414,486.339234790414,545.108214119167,772.492119611362,957.836113839645,48.6,120.8,272.8,332.6,418.3,"Mediterranean/Montane shrublands"
"Antisana Ecological Reserve_-78.157162_-0.480641",-0.480641,-78.157162,422.059554608863,422.059554608863,422.059554608863,422.059554608863,422.059554608863,34.2,108.7,286.7,338.2,364.7,"Mediterranean/Montane shrublands"
"Antisana Ecological Reserve_-78.244067_-0.5055",-0.5055,-78.244067,398.23724647055,398.23724647055,484.806215262075,972.976530062667,1280.55006431267,48.3,115.4,266.5,329.3,410.6,"Mediterranean/Montane shrublands"
"Patchacan_Belize_-88.472_18.404",18.404,-88.472,160.234881610636,75.7387981089851,NA,NA,NA,27.1,42.6,61.3,105.3,110.6,"Crops"
"Moorhouse_-2.451_54.684",54.684,-2.451,10629.3314000278,47003.388949121,NA,NA,NA,375.1,1268,2163.7,2212.4,2549.2,"Crops"
"Moorhouse_NR_-2.451_54.684",54.684,-2.451,14.8948483339764,303.988568237018,NA,NA,NA,375.1,1268,2163.7,2212.4,2549.2,"Crops"
"Seida_62.94_67.06",67.06,62.94,8510.61852745194,8510.61852745194,8510.61852745194,8510.61852745194,8510.61852745194,319.4,584.3,1023.9,1017.9,1676.1,"Tundra"
"Seida_62.93_67.06",67.06,62.93,1059.34498281406,1569.70332019073,3368.34140224944,4013.82889678874,4716.24846171931,318.2,582,1019.3,1013.9,1669.5,"Tundra"
"Itatinga Experimental Forest_-48.626222_-23.034028",-23.034028,-48.626222,237.614097942926,290.619107013088,290.619107013088,290.619107013088,290.619107013088,12.8,22.3,39,59.4,73.1,"Tropical/Subtropical grasslands/savannas"
"Lageado Farm_-48.421861_-22.837222",-22.837222,-48.421861,438.489413687366,1389.58940389975,2631.1923970613,4131.82690173075,5500.35996571674,13,22.9,37.9,54.3,65.5,"Tropical/Subtropical grasslands/savannas"
"Tiksi_125.13_69.38",69.38,125.13,3811.10266578616,NA,NA,NA,NA,246.7,375.4,1756.1,3397.4,6316.3,"Boreal forests"
"Seward Peninsula_-164.26_66.51",66.51,-164.26,1118.07866001857,1118.07866001857,NA,NA,NA,185.5,252.1,392.1,426.7,810.3,"Tundra"
"Seward Peninsula_-164.4813914_66.56592582",66.56592582,-164.4813914,1390.84769622894,1390.84769622894,1390.84769622894,NA,NA,195.5,265.4,395.3,406.9,724.4,"Tundra"
"Seward Peninsula_-164.2822468_66.57025851",66.57025851,-164.2822468,3362.85513722109,3362.85513722109,3362.85513722109,NA,NA,188.6,258.8,406.9,421.5,810.3,"Tundra"
"Gydansky Western Siberia:69.72,74.65_74.65_69.72",69.72,74.65,4353.48092788568,9697.61576227532,4358.62681110594,NA,NA,141.3,313.3,1875.1,2683.6,3952.7,"Tundra"
"grassland:36.52,138.35_138.35_36.52",36.52,138.35,259.431529483158,311.786892259996,311.786892259996,311.786892259996,311.786892259996,41.5,72.8,155.2,142,107.7,"Temperate forests"
"San Jorge_-73.195_-4.063333",-4.063333,-73.195,514.073821088086,514.073821088086,514.073821088086,514.073821088086,599.55615029005,12.9,22.6,61.8,104.1,135,"Tropical/Subtropical forests"
"Quistococha_-73.32_-3.8297",-3.8297,-73.32,891.206365743489,891.206365743489,998.402220906928,1350.17905296727,1883.24435623138,16.2,32.8,97.3,150,228.5,"Tropical/Subtropical forests"
"Mackenzie Valley_-126.88_65.16",65.16,-126.88,634.394693255021,634.394693255021,NA,NA,NA,79.3,162.9,304,443.5,641.3,"Boreal forests"
"Mackenzie Valley_-127.53_65.1",65.1,-127.53,11832.0678619173,11832.1593382991,11909.5607143495,12051.9406156342,12196.176387948,82.3,164.9,306.2,439.3,690.8,"Boreal forests"
"Mackenzie Valley_-120.04_61.95",61.95,-120.04,7620.87501142217,7620.87501142217,7620.87501142217,7620.87501142217,7764.22439420017,243.2,1285.3,10670.5,19766.8,18888.5,"Boreal forests"
"Mackenzie Valley_-133.4_68.34",68.34,-133.4,10541.4048436037,10541.4048436037,10541.4048436037,10541.4048436037,10541.4048436037,522.2,1967.9,7229.4,8802.8,12672.4,"Boreal forests"
"Mackenzie Valley_-133.45_68.28",68.28,-133.45,5095.94469389353,5095.94469389353,5095.94469389353,5095.94469389353,5095.94469389353,394.9,1484.2,5352.2,6539.6,10886.8,"Boreal forests"
"Mackenzie Valley_-133.76_67.8",67.8,-133.76,11384.2546880146,11384.2546880146,11384.2546880146,11384.2546880146,NA,484.7,1910.7,7511.3,8812.5,12990.2,"Boreal forests"
"Mackenzie Valley_-121.35_61.81",61.81,-121.35,1773.46147536282,1773.46147536282,1773.46147536282,1773.46147536282,1773.46147536282,33,53.4,88.8,140.4,212.7,"Boreal forests"
"Mackenzie Valley_-123.12_62.79",62.79,-123.12,748.96455987713,2854.06819998285,7665.67568666538,12608.3673890946,14163.919202759,86,177.8,317.6,402.9,726.3,"Boreal forests"
